地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,道路種別,時間コード,lat,lng,lng2,lat2
89,,9812080,1,20250607,2345,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,202506072345,33.27595303141153,130.319462,,
89,,9812090,1,20250607,2345,,,,,,,1,,,,,,,,,,3,202506072345,33.59653803187511,130.611685,,
89,,9812100,1,20250607,2345,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202506072345,33.05235003108379,130.430417,,
89,,9812110,1,20250607,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202506072345,33.15888903124039,129.761111,,
89,,9812120,1,20250607,2345,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202506072345,31.737096029090242,130.677414,,
89,,9812130,1,20250607,2345,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,202506072345,33.32114903147733,130.391671,,
89,,9812140,1,20250607,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202506072345,32.733917030611096,130.31245,,
90,,10810050,1,20250607,2345,0,0,0,7,0,0,0,,,,,,,,,,3,202506072345,26.69152402083745,128.108879,,
90,,10810060,1,20250607,2345,12,2,0,1,1,0,0,,,,,,,,,,3,202506072345,26.634931020743306,128.037283,,
90,,10810070,1,20250607,2345,,,,,,,1,,,,,,,,,,3,202506072345,26.60195202068847,127.99972500000001,,
90,,10810080,1,20250607,2345,0,0,0,0,0,0,0,,,,,,,,,,3,202506072345,26.583164020657225,127.99781300000001,,
90,,10810090,1,20250607,2345,0,0,0,0,0,0,0,,,,,,,,,,3,202506072345,26.573059020640425,127.989432,,
90,,10810100,1,20250607,2345,6,1,0,7,0,0,0,,,,,,,,,,3,202506072345,26.558695020616547,127.976575,,
90,,10810110,1,20250607,2345,55,6,0,0,0,0,0,,,,,,,,,,3,202506072345,26.547043020597176,127.96594700000001,,
90,,10810120,1,20250607,2345,8,19,0,16,0,0,0,,,,,,,,,,3,202506072345,26.545420020594484,127.96513700000001,,
90,,10810130,1,20250607,2345,0,0,0,0,0,0,0,,,,,,,,,,3,202506072345,26.541292020587623,127.95978,,
90,,10810140,1,20250607,2345,17,1,0,6,0,0,0,,,,,,,,,,3,202506072345,26.536514020579673,127.935453,,
90,,10810150,1,20250607,2345,,,,,,,1,,,,,,,,,,3,202506072345,26.51382402054197,127.901775,,
90,,10810160,1,20250607,2345,0,0,0,0,0,0,0,,,,,,,,,,3,202506072345,26.503684020525117,127.87991000000001,,
90,,10810170,1,20250607,2345,0,0,0,0,0,0,0,,,,,,,,,,3,202506072345,26.49844302051641,127.86208000000002,,
90,,10810180,1,20250607,2345,0,0,0,0,0,0,0,,,,,,,,,,3,202506072345,26.48233402048965,127.85135699999998,,
90,,10810190,1,20250607,2345,0,0,0,0,0,0,0,,,,,,,,,,3,202506072345,26.44345902042506,127.805583,,
90,,10810200,1,20250607,2345,,,,,,,1,,,,,,,,,,3,202506072345,26.338860020251406,127.7508,,
90,,10810220,1,20250607,2345,0,4,0,0,1,0,0,,,,,,,,,,3,202506072345,26.26837002013446,127.73051999999998,,
90,,10810230,1,20250607,2345,40,6,0,39,5,0,0,,,,,,,,,,3,202506072345,26.266310020131048,127.72327,,
90,,10810240,1,20250607,2345,0,0,0,0,0,0,0,,,,,,,,,,3,202506072345,26.269040020135566,127.72616000000001,,
90,,10810260,1,20250607,2345,15,4,0,0,1,0,0,,,,,,,,,,3,202506072345,26.273440020142868,127.71261000000001,,
90,,10810270,1,20250607,2345,11,7,0,5,3,0,0,,,,,,,,,,3,202506072345,26.451180020437896,127.89631,,
90,,10810280,1,20250607,2345,0,0,0,8,0,0,0,,,,,,,,,,3,202506072345,26.4491400204345,127.849893,,
90,,10810290,1,20250607,2345,2,0,0,0,1,0,0,,,,,,,,,,3,202506072345,26.448972020434223,127.90855300000001,,
90,,10810300,1,20250607,2345,12,1,0,5,7,0,0,,,,,,,,,,3,202506072345,26.30711002019872,127.81338,,
90,,10810310,1,20250607,2345,9,0,0,0,0,0,0,,,,,,,,,,3,202506072345,26.287560020166286,127.81449,,
90,,10810320,1,20250607,2345,20,7,0,6,1,0,0,,,,,,,,,,3,202506072345,26.22351002006007,127.76571,,
90,,10810330,1,20250607,2345,4,0,0,4,9,0,0,,,,,,,,,,3,202506072345,26.200760020022358,127.75174999999999,,
90,,10810340,1,20250607,2345,44,0,0,32,0,0,0,,,,,,,,,,3,202506072345,26.25841002011794,127.75767000000002,,
90,,10810350,1,20250607,2345,,,,,,,1,,,,,,,,,,3,202506072345,26.24962002010336,127.74765,,
90,,10810360,1,20250607,2345,18,0,0,15,1,0,0,,,,,,,,,,3,202506072345,26.25443002011134,127.73508000000001,,
90,,10810370,1,20250607,2345,41,2,0,35,2,0,0,,,,,,,,,,3,202506072345,26.25456002011155,127.72416000000001,,
90,,10810380,1,20250607,2345,19,0,0,24,2,0,0,,,,,,,,,,3,202506072345,26.169530019970612,127.65168,,
90,,10810390,1,20250607,2345,18,0,0,19,1,0,0,,,,,,,,,,3,202506072345,26.154010019944888,127.65812,,
90,,10810400,1,20250607,2345,,,,,,,1,,,,,,,,,,3,202506072345,26.130710019906292,127.66514,,
90,,10810410,1,20250607,2345,0,0,0,0,0,0,0,,,,,,,,,,3,202506072345,26.11574001988149,127.66860000000001,,
90,,10810420,1,20250607,2345,,,,,,,1,,,,,,,,,,3,202506072345,26.09400001984549,127.71590000000002,,
90,,10810430,1,20250607,2345,,,,,,,1,,,,,,,,,,3,202506072345,26.128730019903006,127.75918999999999,,
90,,10810440,1,20250607,2345,,,,,,,1,,,,,,,,,,3,202506072345,26.140140019921905,127.77529,,
90,,10810450,1,20250607,2345,1,0,0,1,0,0,0,,,,,,,,,,3,202506072345,26.170060019971476,127.8265,,
90,,10810460,1,20250607,2345,,,,,,,1,,,,,,,,,,3,202506072345,26.20426002002816,127.652556,,
90,,10810470,1,20250607,2345,0,0,0,0,0,0,0,,,,,,,,,,3,202506072345,26.209250020036425,127.73744999999998,,
90,,10810480,1,20250607,2345,0,1,0,0,1,0,0,,,,,,,,,,3,202506072345,26.18171001999079,127.73158000000001,,
90,,10810490,1,20250607,2345,0,0,0,5,8,0,0,,,,,,,,,,3,202506072345,26.17543001998038,127.70638000000001,,
90,,10810510,1,20250607,2345,,,,,,,1,,,,,,,,,,3,202506072345,26.17208001997483,127.69662,,
90,,10810520,1,20250607,2345,,,,,,,1,,,,,,,,,,3,202506072345,26.17121001997338,127.67963999999999,,
